gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,HasInternetService
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.5297173675365606,0,0
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.9274973134875378,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7584143413465196,1,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.8269042054861694,0,0
0,-0.43991649313097614,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.4807897276482743,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.33031396320735934,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.543238104571532,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9147575805382862,1,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9256591265411817,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.8802780065998212,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.874418772742303,0,0
0,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.18847679775503476,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.5367247229077032,0,1
0,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0.556582218430806,0,1
0,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.9905336004374734,1,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.8835318986951307,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.33799754564468953,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9826513046612466,0,1
1,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.3245512763793618,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.08137591646637075,0,1
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.4780518994234785,0,0
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,1,-0.16567453067822852,0,0
1,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.13811961435125128,1,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.3811100992918899,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.143904369535804,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.495494503823291,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.660995038390962,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1.5044448449669654,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,0,2.2853882668300907,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,1,0,-0.9275414720072925,0,0
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.8879174305173967,0,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.9129691604882181,0,1
1,2.273158691738958,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.5896404788437848,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4834557097169052,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06518621059971423,0,1
0,2.273158691738958,1,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.5758188621605416,1,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.6390980209691283,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2.489135676978604,0,1
1,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.4081433542751434,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7067047147136827,1,1
1,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.2174447867141647,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.3118613103263979,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.9416721983288192,1,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9354458470433966,1,0
0,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.2711250758526215,1,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.8984410074888984,0,0
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,1,0,-1.0066293808880873,0,0
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9975327258186045,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-0.26388307861283916,0,1
0,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,1,1,0,2.077512035084506,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.7752387373730873,0,1
1,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.321090440955145,0,0
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.9834847081600546,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2.314267938749711,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.8945550577504786,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7092659088594594,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.8301719359480225,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.0355476029509294,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1.4098572956522457,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.3089247687627056,1,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.9887010218676504,0,0
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.6492986390324804,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.8612760047387259,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6841176318591174,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.6146727511682071,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.3780328521789222,0,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,1,1,1,-0.22336763673783677,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,0,1,2.168809774677495,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2.031587174539544,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.5526079516528766,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.22325724043844986,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,1,-0.27081596621433823,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.7678807354573852,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,1,-0.3837734597470424,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9361965418792276,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.12067139067158403,1,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.9003839823581083,0,0
1,-0.43991649313097614,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.1299364389267528,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.5056068157504556,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8541720914347405,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.363769639394809,0,1
1,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.12162079884631165,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.5404037184138932,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.03442980159051619,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.203504532838201,1,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.6452083675786313,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2.183514561755834,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.025355225780910866,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3143506583160098,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.6271172128457194,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7832479003320456,0,1
1,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.08265090516272623,0,1
1,2.273158691738958,1,0,0,1,0,0,0,0,0,0,0,1,1,1,-0.09864189769048597,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1.5843276072033463,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,0,-0.04673355771875279,0,1
1,2.273158691738958,1,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.927740185346189,0,0
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6411596221277367,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.7432238105508784,0,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.030726094307648298,1,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.6254530383649041,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7679084230937954,1,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.3926714014776288,0,0
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,1,1,2.143904369535804,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7455421328380039,1,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.1491757151732888,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7700280320420244,1,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.7036439275807371,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.22921864060534394,0,0
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.14676907584665386,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.1156290785262069,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8805126484684614,1,1
0,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.5971915857218507,0,1
0,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9057271632484356,1,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.5235213255010265,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7434446031496522,1,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,1,-0.9975548050784818,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9714571199034122,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2.093784449614139,0,1
0,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8651177959573908,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1.5892733614158807,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-0.3220840076496273,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.16061277178977432,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.4285584287683912,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.3944901307775857,0,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.027872261406932934,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.5213714073029088,0,0
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.7992029643300618,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.24588287343623727,1,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.9712804858243931,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.1356632081283289,1,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.7173910764943373,0,1
1,-0.43991649313097614,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.23855816753347794,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.6022035777140172,0,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.48963790248257316,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.30479594716563446,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.9668425545890387,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.505570887220712,0,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,1,-0.4611612656172786,0,0
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25133645062595145,0,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9549639127750053,1,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9839981395137672,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.2115413834335693,0,1
0,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9886733342312402,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9864930958799119,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1.0197388528787217,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.8750811505386245,1,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03339207637627911,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.482776850133917,0,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.0026191964837365194,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,1,2.23531250542818,0,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.06631786122999368,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1.68774686046902,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.42797613802156814,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.9612565018400602,0,0
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.8741538216237743,1,0
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.7456525291373908,0,0
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0.597539245503356,0,1
0,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6312819629725339,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.5981630731564557,1,1
1,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0.04354853591987644,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.21581092148323805,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.4994467022446651,1,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.329157600800402,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.731905380223791,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9981951036149261,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5650441833403773,0,1
0,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2648545660474442,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.12537427302546716,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.40458859343488407,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9737533629306604,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.05129835613683883,1,1
0,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5146316246637735,0,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.4043816392026547,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.024383738346305785,1,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.1675594977578172,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2.7116946165426494,0,1
1,-0.43991649313097614,0,1,0,1,0,0,0,0,0,0,0,1,1,1,-0.5578684238802271,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2.4775440655429763,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6246304973729082,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.5005727444984117,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.12599249230203402,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4349311048829447,0,1
0,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.9671737434871995,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0154775557223865,0,1
0,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,1,0,1,-0.6001943650651751,0,1
1,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.4780518994234785,0,0
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.8536201099378058,0,0
0,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8756993698151914,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.8200596349241799,1,1
0,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,1,1,0,-0.9705960287681943,0,0
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,1,-0.29622919433320893,0,0
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.223036447839676,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.285697387371696,1,1
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.45906373592892696,0,0
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.734761845641307,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.3613712409615073,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9134990627252753,1,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.7010965827048268,0,0
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.3650944058907743,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1.4721208085064732,1,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.3105889432435207,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.293226404086562,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6765444457211741,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9841968528526636,1,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.8178517089364413,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.8983526904493888,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9347557816106646,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.416790183253745,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9357549566816799,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.10828492588037088,1,1
1,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.2792667143708441,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3406470568299758,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.8928770339997973,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.9932437410258591,1,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.8043833604112361,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9527559867872667,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.9978418354568879,1,0
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5506870560435441,0,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.47964160613465023,1,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.876140955012739,0,1
1,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.08808240309256316,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9754534659412191,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1.2210796237005996,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.8277873758812648,1,1
0,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,1,1,1,-0.6959741944132734,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7818183568165482,1,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9891867655849528,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.5705639983097237,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.01926135005475259,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.7266864449027167,0,0
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.9257530519572242,0,0
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.048861396656993,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0.936301329802082,0,1
1,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0.5518130982972906,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2.040838384428169,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7613231952738015,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.44473429626850375,0,0
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.016920948507749646,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.791254430774203,0,1
0,2.273158691738958,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.995678067988904,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.2978050517745146,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.3839942523458163,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1.9791930908505087,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6068181430283907,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1.3845544638327623,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.6270427450760759,0,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.3663750029636627,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.4892101556515693,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2.52649378469114,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.6701856188764871,0,0
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.8746118777046666,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.5425012590055668,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1.6541422269356392,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.3240876119219367,0,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6869381687468901,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.15352532936913368,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.6511312176023033,1,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.5210042898750045,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.6880256608574146,1,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,1,0,-0.6831240651646351,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9391551627027972,1,1
